timestamp,county,file_number,measure_names,provider_name,measure_values
2020-07-14T123224,ALACHUA,120011,Available Adult ICU%,UF HEALTH SHANDS PSYCHIATRIC HOSPITAL,NA
2020-07-14T123224,ALACHUA,120011,Total AdultICU Capacity,UF HEALTH SHANDS PSYCHIATRIC HOSPITAL,0
2020-07-14T123224,ALACHUA,120011,Pediatric ICU Census,UF HEALTH SHANDS PSYCHIATRIC HOSPITAL,0
2020-07-14T123224,ALACHUA,120011,Available Pediatric ICU,UF HEALTH SHANDS PSYCHIATRIC HOSPITAL,0
2020-07-14T123224,ALACHUA,120011,Available Pediatric ICU%,UF HEALTH SHANDS PSYCHIATRIC HOSPITAL,NA
2020-07-14T123224,ALACHUA,120011,Total PediatricICU Capacity,UF HEALTH SHANDS PSYCHIATRIC HOSPITAL,0
2020-07-14T123224,ALACHUA,23960071,Adult ICU Census,SELECT SPECIALTY HOSPITAL GAINESVILLE,0
2020-07-14T123224,ALACHUA,23960071,Available Adult ICU,SELECT SPECIALTY HOSPITAL GAINESVILLE,0
2020-07-14T123224,ALACHUA,23960071,Available Adult ICU%,SELECT SPECIALTY HOSPITAL GAINESVILLE,NA
2020-07-14T123224,ALACHUA,23960071,Total AdultICU Capacity,SELECT SPECIALTY HOSPITAL GAINESVILLE,0
2020-07-14T123224,ALACHUA,23960071,Pediatric ICU Census,SELECT SPECIALTY HOSPITAL GAINESVILLE,0
2020-07-14T123224,ALACHUA,23960071,Available Pediatric ICU,SELECT SPECIALTY HOSPITAL GAINESVILLE,0
2020-07-14T123224,ALACHUA,23960071,Available Pediatric ICU%,SELECT SPECIALTY HOSPITAL GAINESVILLE,NA
2020-07-14T123224,ALACHUA,23960071,Total PediatricICU Capacity,SELECT SPECIALTY HOSPITAL GAINESVILLE,0
2020-07-14T123224,BAKER,100134,Adult ICU Census,ED FRASER MEMORIAL HOSPITAL,0
2020-07-14T123224,BAKER,100134,Available Adult ICU,ED FRASER MEMORIAL HOSPITAL,0
2020-07-14T123224,BAKER,100134,Available Adult ICU%,ED FRASER MEMORIAL HOSPITAL,NA
2020-07-14T123224,BAKER,100134,Total AdultICU Capacity,ED FRASER MEMORIAL HOSPITAL,0
2020-07-14T123224,BAKER,100134,Pediatric ICU Census,ED FRASER MEMORIAL HOSPITAL,0
2020-07-14T123224,BAKER,100134,Available Pediatric ICU,ED FRASER MEMORIAL HOSPITAL,0
2020-07-14T123224,BAKER,100134,Available Pediatric ICU%,ED FRASER MEMORIAL HOSPITAL,NA
2020-07-14T123224,BAKER,100134,Total PediatricICU Capacity,ED FRASER MEMORIAL HOSPITAL,0
2020-07-14T123224,BAKER,104007,Adult ICU Census,NORTHEAST FLORIDA STATE HOSPITAL,0
2020-07-14T123224,BAKER,104007,Available Adult ICU,NORTHEAST FLORIDA STATE HOSPITAL,0
2020-07-14T123224,BAKER,104007,Available Adult ICU%,NORTHEAST FLORIDA STATE HOSPITAL,NA
2020-07-14T123224,BAKER,104007,Total AdultICU Capacity,NORTHEAST FLORIDA STATE HOSPITAL,0
2020-07-14T123224,BAKER,104007,Pediatric ICU Census,NORTHEAST FLORIDA STATE HOSPITAL,0
2020-07-14T123224,BAKER,104007,Available Pediatric ICU,NORTHEAST FLORIDA STATE HOSPITAL,0
2020-07-14T123224,BAKER,104007,Available Pediatric ICU%,NORTHEAST FLORIDA STATE HOSPITAL,NA
2020-07-14T123224,BAKER,104007,Total PediatricICU Capacity,NORTHEAST FLORIDA STATE HOSPITAL,0
2020-07-14T123224,BAY,100026,Adult ICU Census,ASCENSION SACRED HEART BAY,64
2020-07-14T123224,BAY,100026,Available Adult ICU,ASCENSION SACRED HEART BAY,0
2020-07-14T123224,BAY,100026,Available Adult ICU%,ASCENSION SACRED HEART BAY,0
2020-07-14T123224,BAY,100026,Total AdultICU Capacity,ASCENSION SACRED HEART BAY,64
2020-07-14T123224,BAY,100026,Pediatric ICU Census,ASCENSION SACRED HEART BAY,0
2020-07-14T123224,BAY,100026,Available Pediatric ICU,ASCENSION SACRED HEART BAY,0
2020-07-14T123224,BAY,100026,Available Pediatric ICU%,ASCENSION SACRED HEART BAY,NA
2020-07-14T123224,BAY,100026,Total PediatricICU Capacity,ASCENSION SACRED HEART BAY,0
2020-07-14T123224,BAY,100242,Adult ICU Census,GULF COAST REGIONAL MEDICAL CENTER,20
2020-07-14T123224,BAY,100242,Available Adult ICU,GULF COAST REGIONAL MEDICAL CENTER,0
2020-07-14T123224,BAY,100242,Available Adult ICU%,GULF COAST REGIONAL MEDICAL CENTER,0
2020-07-14T123224,BAY,100242,Total AdultICU Capacity,GULF COAST REGIONAL MEDICAL CENTER,20
2020-07-14T123224,BAY,100242,Pediatric ICU Census,GULF COAST REGIONAL MEDICAL CENTER,1
2020-07-14T123224,BAY,100242,Available Pediatric ICU,GULF COAST REGIONAL MEDICAL CENTER,3
2020-07-14T123224,BAY,100242,Available Pediatric ICU%,GULF COAST REGIONAL MEDICAL CENTER,0.75
2020-07-14T123224,BAY,100242,Total PediatricICU Capacity,GULF COAST REGIONAL MEDICAL CENTER,4
2020-07-14T123224,BAY,110034,Adult ICU Census,EMERALD COAST BEHAVIORAL HOSPITAL,0
2020-07-14T123224,BAY,110034,Available Adult ICU,EMERALD COAST BEHAVIORAL HOSPITAL,0
2020-07-14T123224,BAY,110034,Available Adult ICU%,EMERALD COAST BEHAVIORAL HOSPITAL,NA
2020-07-14T123224,BAY,110034,Total AdultICU Capacity,EMERALD COAST BEHAVIORAL HOSPITAL,0
2020-07-14T123224,BAY,110034,Pediatric ICU Census,EMERALD COAST BEHAVIORAL HOSPITAL,0
2020-07-14T123224,BAY,110034,Available Pediatric ICU,EMERALD COAST BEHAVIORAL HOSPITAL,0
2020-07-14T123224,BAY,110034,Available Pediatric ICU%,EMERALD COAST BEHAVIORAL HOSPITAL,NA
2020-07-14T123224,BAY,110034,Total PediatricICU Capacity,EMERALD COAST BEHAVIORAL HOSPITAL,0
2020-07-14T123224,BAY,23960013,Adult ICU Census,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY,0
2020-07-14T123224,BAY,23960013,Available Adult ICU,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY,0
2020-07-14T123224,BAY,23960013,Available Adult ICU%,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY,NA
2020-07-14T123224,BAY,23960013,Total AdultICU Capacity,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY,0
2020-07-14T123224,BAY,23960013,Pediatric ICU Census,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY,0
2020-07-14T123224,BAY,23960013,Available Pediatric ICU,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY,0
2020-07-14T123224,BAY,23960013,Available Pediatric ICU%,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY,NA
2020-07-14T123224,BAY,23960013,Total PediatricICU Capacity,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY,0
2020-07-14T123224,BAY,23960045,Adult ICU Census,SELECT SPECIALTY HOSPITAL - PANAMA CITY,0
2020-07-14T123224,BAY,23960045,Available Adult ICU,SELECT SPECIALTY HOSPITAL - PANAMA CITY,0
2020-07-14T123224,BAY,23960045,Available Adult ICU%,SELECT SPECIALTY HOSPITAL - PANAMA CITY,NA
2020-07-14T123224,BAY,23960045,Total AdultICU Capacity,SELECT SPECIALTY HOSPITAL - PANAMA CITY,0
2020-07-14T123224,BAY,23960045,Pediatric ICU Census,SELECT SPECIALTY HOSPITAL - PANAMA CITY,0
2020-07-14T123224,BAY,23960045,Available Pediatric ICU,SELECT SPECIALTY HOSPITAL - PANAMA CITY,0
2020-07-14T123224,BAY,23960045,Available Pediatric ICU%,SELECT SPECIALTY HOSPITAL - PANAMA CITY,NA
2020-07-14T123224,BAY,23960045,Total PediatricICU Capacity,SELECT SPECIALTY HOSPITAL - PANAMA CITY,0
2020-07-14T123224,BREVARD,100019,Adult ICU Census,HOLMES REGIONAL MEDICAL CENTER,52
2020-07-14T123224,BREVARD,100019,Available Adult ICU,HOLMES REGIONAL MEDICAL CENTER,16
2020-07-14T123224,BREVARD,100019,Available Adult ICU%,HOLMES REGIONAL MEDICAL CENTER,0.235294118
2020-07-14T123224,BREVARD,100019,Total AdultICU Capacity,HOLMES REGIONAL MEDICAL CENTER,68
2020-07-14T123224,BREVARD,100019,Pediatric ICU Census,HOLMES REGIONAL MEDICAL CENTER,0
2020-07-14T123224,BREVARD,100019,Available Pediatric ICU,HOLMES REGIONAL MEDICAL CENTER,0
2020-07-14T123224,BREVARD,100019,Available Pediatric ICU%,HOLMES REGIONAL MEDICAL CENTER,NA
2020-07-14T123224,BREVARD,100019,Total PediatricICU Capacity,HOLMES REGIONAL MEDICAL CENTER,0
2020-07-14T123224,BREVARD,100028,Adult ICU Census,PARRISH MEDICAL CENTER,9
2020-07-14T123224,BREVARD,100028,Available Adult ICU,PARRISH MEDICAL CENTER,3
2020-07-14T123224,BREVARD,100028,Available Adult ICU%,PARRISH MEDICAL CENTER,0.25
2020-07-14T123224,BREVARD,100028,Total AdultICU Capacity,PARRISH MEDICAL CENTER,12
2020-07-14T123224,BREVARD,100028,Pediatric ICU Census,PARRISH MEDICAL CENTER,0
2020-07-14T123224,BREVARD,100028,Available Pediatric ICU,PARRISH MEDICAL CENTER,0
2020-07-14T123224,BREVARD,100028,Available Pediatric ICU%,PARRISH MEDICAL CENTER,NA
2020-07-14T123224,BREVARD,100028,Total PediatricICU Capacity,PARRISH MEDICAL CENTER,0
2020-07-14T123224,BREVARD,100092,Adult ICU Census,ROCKLEDGE REGIONAL MEDICAL CENTER,24
2020-07-14T123224,BREVARD,100092,Available Adult ICU,ROCKLEDGE REGIONAL MEDICAL CENTER,8
2020-07-14T123224,BREVARD,100092,Available Adult ICU%,ROCKLEDGE REGIONAL MEDICAL CENTER,0.25
2020-07-14T123224,BREVARD,100092,Total AdultICU Capacity,ROCKLEDGE REGIONAL MEDICAL CENTER,32
2020-07-14T123224,BREVARD,100092,Pediatric ICU Census,ROCKLEDGE REGIONAL MEDICAL CENTER,0
2020-07-14T123224,BREVARD,100092,Available Pediatric ICU,ROCKLEDGE REGIONAL MEDICAL CENTER,0
2020-07-14T123224,BREVARD,100092,Available Pediatric ICU%,ROCKLEDGE REGIONAL MEDICAL CENTER,NA
2020-07-14T123224,BREVARD,100092,Total PediatricICU Capacity,ROCKLEDGE REGIONAL MEDICAL CENTER,0
2020-07-14T123224,BREVARD,100177,Adult ICU Census,CAPE CANAVERAL HOSPITAL,9
2020-07-14T123224,BREVARD,100177,Available Adult ICU,CAPE CANAVERAL HOSPITAL,3
2020-07-14T123224,BREVARD,100177,Available Adult ICU%,CAPE CANAVERAL HOSPITAL,0.25
2020-07-14T123224,BREVARD,100177,Total AdultICU Capacity,CAPE CANAVERAL HOSPITAL,12
2020-07-14T123224,BREVARD,100177,Pediatric ICU Census,CAPE CANAVERAL HOSPITAL,0
2020-07-14T123224,BREVARD,100177,Available Pediatric ICU,CAPE CANAVERAL HOSPITAL,0
2020-07-14T123224,BREVARD,100177,Available Pediatric ICU%,CAPE CANAVERAL HOSPITAL,NA
2020-07-14T123224,BREVARD,100177,Total PediatricICU Capacity,CAPE CANAVERAL HOSPITAL,0
2020-07-14T123224,BREVARD,104024,Adult ICU Census,"CIRCLES OF CARE, INC",0
2020-07-14T123224,BREVARD,104024,Available Adult ICU,"CIRCLES OF CARE, INC",0
2020-07-14T123224,BREVARD,104024,Available Adult ICU%,"CIRCLES OF CARE, INC",NA
2020-07-14T123224,BREVARD,104024,Total AdultICU Capacity,"CIRCLES OF CARE, INC",0
2020-07-14T123224,BREVARD,104024,Pediatric ICU Census,"CIRCLES OF CARE, INC",0
2020-07-14T123224,BREVARD,104024,Available Pediatric ICU,"CIRCLES OF CARE, INC",0
2020-07-14T123224,BREVARD,104024,Available Pediatric ICU%,"CIRCLES OF CARE, INC",NA
2020-07-14T123224,BREVARD,104024,Total PediatricICU Capacity,"CIRCLES OF CARE, INC",0
2020-07-14T123224,BREVARD,110027,Adult ICU Census,SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH,0
2020-07-14T123224,BREVARD,110027,Available Adult ICU,SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH,0
2020-07-14T123224,BREVARD,110027,Available Adult ICU%,SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH,NA
2020-07-14T123224,BREVARD,110027,Total AdultICU Capacity,SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH,0
2020-07-14T123224,BREVARD,110027,Pediatric ICU Census,SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH,0
2020-07-14T123224,BREVARD,110027,Available Pediatric ICU,SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH,0
2020-07-14T123224,BREVARD,110027,Available Pediatric ICU%,SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH,NA
2020-07-14T123224,BREVARD,110027,Total PediatricICU Capacity,SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH,0
2020-07-14T123224,BREVARD,110036,Adult ICU Census,DEVEREUX FLORIDA,0
2020-07-14T123224,BREVARD,110036,Available Adult ICU,DEVEREUX FLORIDA,0
2020-07-14T123224,BREVARD,110036,Available Adult ICU%,DEVEREUX FLORIDA,NA
2020-07-14T123224,BREVARD,110036,Total AdultICU Capacity,DEVEREUX FLORIDA,0
2020-07-14T123224,BREVARD,110036,Pediatric ICU Census,DEVEREUX FLORIDA,0
2020-07-14T123224,BREVARD,110036,Available Pediatric ICU,DEVEREUX FLORIDA,0
2020-07-14T123224,BREVARD,110036,Available Pediatric ICU%,DEVEREUX FLORIDA,NA
2020-07-14T123224,BREVARD,110036,Total PediatricICU Capacity,DEVEREUX FLORIDA,0
2020-07-14T123224,BREVARD,120007,Adult ICU Census,PALM BAY HOSPITAL,10
2020-07-14T123224,BREVARD,120007,Available Adult ICU,PALM BAY HOSPITAL,2
2020-07-14T123224,BREVARD,120007,Available Adult ICU%,PALM BAY HOSPITAL,0.166666667
2020-07-14T123224,BREVARD,120007,Total AdultICU Capacity,PALM BAY HOSPITAL,12
2020-07-14T123224,BREVARD,120007,Pediatric ICU Census,PALM BAY HOSPITAL,0
2020-07-14T123224,BREVARD,120007,Available Pediatric ICU,PALM BAY HOSPITAL,0
2020-07-14T123224,BREVARD,120007,Available Pediatric ICU%,PALM BAY HOSPITAL,NA
2020-07-14T123224,BREVARD,120007,Total PediatricICU Capacity,PALM BAY HOSPITAL,0
2020-07-14T123224,BREVARD,23960034,Adult ICU Census,MELBOURNE REGIONAL MEDICAL CENTER,2
2020-07-14T123224,BREVARD,23960034,Available Adult ICU,MELBOURNE REGIONAL MEDICAL CENTER,10
2020-07-14T123224,BREVARD,23960034,Available Adult ICU%,MELBOURNE REGIONAL MEDICAL CENTER,0.833333333
2020-07-14T123224,BREVARD,23960034,Total AdultICU Capacity,MELBOURNE REGIONAL MEDICAL CENTER,12
2020-07-14T123224,BREVARD,23960034,Pediatric ICU Census,MELBOURNE REGIONAL MEDICAL CENTER,0
2020-07-14T123224,BREVARD,23960034,Available Pediatric ICU,MELBOURNE REGIONAL MEDICAL CENTER,0
2020-07-14T123224,BREVARD,23960034,Available Pediatric ICU%,MELBOURNE REGIONAL MEDICAL CENTER,NA
2020-07-14T123224,BREVARD,23960034,Total PediatricICU Capacity,MELBOURNE REGIONAL MEDICAL CENTER,0
2020-07-14T123224,BREVARD,23960090,Adult ICU Census,KINDRED HOSPITAL MELBOURNE,6
2020-07-14T123224,BREVARD,23960090,Available Adult ICU,KINDRED HOSPITAL MELBOURNE,2
2020-07-14T123224,BREVARD,23960090,Available Adult ICU%,KINDRED HOSPITAL MELBOURNE,0.25
2020-07-14T123224,BREVARD,23960090,Total AdultICU Capacity,KINDRED HOSPITAL MELBOURNE,8
2020-07-14T123224,BREVARD,23960090,Pediatric ICU Census,KINDRED HOSPITAL MELBOURNE,0
2020-07-14T123224,BREVARD,23960090,Available Pediatric ICU,KINDRED HOSPITAL MELBOURNE,0
2020-07-14T123224,BREVARD,23960090,Available Pediatric ICU%,KINDRED HOSPITAL MELBOURNE,NA
2020-07-14T123224,BREVARD,23960090,Total PediatricICU Capacity,KINDRED HOSPITAL MELBOURNE,0
2020-07-14T123224,BREVARD,23960092,Adult ICU Census,VIERA HOSPITAL,19
2020-07-14T123224,BREVARD,23960092,Available Adult ICU,VIERA HOSPITAL,1
2020-07-14T123224,BREVARD,23960092,Available Adult ICU%,VIERA HOSPITAL,0.05
2020-07-14T123224,BREVARD,23960092,Total AdultICU Capacity,VIERA HOSPITAL,20
2020-07-14T123224,BREVARD,23960092,Pediatric ICU Census,VIERA HOSPITAL,0
2020-07-14T123224,BREVARD,23960092,Available Pediatric ICU,VIERA HOSPITAL,0
2020-07-14T123224,BREVARD,23960092,Available Pediatric ICU%,VIERA HOSPITAL,NA
2020-07-14T123224,BREVARD,23960092,Total PediatricICU Capacity,VIERA HOSPITAL,0
2020-07-14T123224,BREVARD,23960153,Adult ICU Census,PALM POINT BEHAVIORAL HEALTH,0
2020-07-14T123224,BREVARD,23960153,Available Adult ICU,PALM POINT BEHAVIORAL HEALTH,0
2020-07-14T123224,BREVARD,23960153,Available Adult ICU%,PALM POINT BEHAVIORAL HEALTH,NA
2020-07-14T123224,BREVARD,23960153,Total AdultICU Capacity,PALM POINT BEHAVIORAL HEALTH,0
2020-07-14T123224,BREVARD,23960153,Pediatric ICU Census,PALM POINT BEHAVIORAL HEALTH,0
2020-07-14T123224,BREVARD,23960153,Available Pediatric ICU,PALM POINT BEHAVIORAL HEALTH,0
2020-07-14T123224,BREVARD,23960153,Available Pediatric ICU%,PALM POINT BEHAVIORAL HEALTH,NA
2020-07-14T123224,BREVARD,23960153,Total PediatricICU Capacity,PALM POINT BEHAVIORAL HEALTH,0
2020-07-14T123224,BROWARD,100038,Adult ICU Census,MEMORIAL REGIONAL HOSPITAL,60
2020-07-14T123224,BROWARD,100038,Available Adult ICU,MEMORIAL REGIONAL HOSPITAL,11
2020-07-14T123224,BROWARD,100038,Available Adult ICU%,MEMORIAL REGIONAL HOSPITAL,0.154929577
2020-07-14T123224,BROWARD,100038,Total AdultICU Capacity,MEMORIAL REGIONAL HOSPITAL,71
2020-07-14T123224,BROWARD,100038,Pediatric ICU Census,MEMORIAL REGIONAL HOSPITAL,15
2020-07-14T123224,BROWARD,100038,Available Pediatric ICU,MEMORIAL REGIONAL HOSPITAL,15
2020-07-14T123224,BROWARD,100038,Available Pediatric ICU%,MEMORIAL REGIONAL HOSPITAL,0.5
2020-07-14T123224,BROWARD,100038,Total PediatricICU Capacity,MEMORIAL REGIONAL HOSPITAL,30
2020-07-14T123224,BROWARD,100039,Adult ICU Census,BROWARD HEALTH MEDICAL CENTER,50
2020-07-14T123224,BROWARD,100039,Available Adult ICU,BROWARD HEALTH MEDICAL CENTER,7
2020-07-14T123224,BROWARD,100039,Available Adult ICU%,BROWARD HEALTH MEDICAL CENTER,0.122807018
2020-07-14T123224,BROWARD,100039,Total AdultICU Capacity,BROWARD HEALTH MEDICAL CENTER,57
2020-07-14T123224,BROWARD,100039,Pediatric ICU Census,BROWARD HEALTH MEDICAL CENTER,5
2020-07-14T123224,BROWARD,100039,Available Pediatric ICU,BROWARD HEALTH MEDICAL CENTER,1
2020-07-14T123224,BROWARD,100039,Available Pediatric ICU%,BROWARD HEALTH MEDICAL CENTER,0.166666667
2020-07-14T123224,BROWARD,100039,Total PediatricICU Capacity,BROWARD HEALTH MEDICAL CENTER,6
2020-07-14T123224,BROWARD,100042,Adult ICU Census,KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD,4
2020-07-14T123224,BROWARD,100042,Available Adult ICU,KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD,4
2020-07-14T123224,BROWARD,100042,Available Adult ICU%,KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD,0.5
2020-07-14T123224,BROWARD,100042,Total AdultICU Capacity,KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD,8
2020-07-14T123224,BROWARD,100042,Pediatric ICU Census,KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD,0
2020-07-14T123224,BROWARD,100042,Available Pediatric ICU,KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD,0
2020-07-14T123224,BROWARD,100042,Available Pediatric ICU%,KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD,NA
2020-07-14T123224,BROWARD,100042,Total PediatricICU Capacity,KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD,0
2020-07-14T123224,BROWARD,100056,Adult ICU Census,CLEVELAND CLINIC HOSPITAL,42
2020-07-14T123224,BROWARD,100056,Available Adult ICU,CLEVELAND CLINIC HOSPITAL,6
2020-07-14T123224,BROWARD,100056,Available Adult ICU%,CLEVELAND CLINIC HOSPITAL,0.125
2020-07-14T123224,BROWARD,100056,Total AdultICU Capacity,CLEVELAND CLINIC HOSPITAL,48
2020-07-14T123224,BROWARD,100056,Pediatric ICU Census,CLEVELAND CLINIC HOSPITAL,0
2020-07-14T123224,BROWARD,100056,Available Pediatric ICU,CLEVELAND CLINIC HOSPITAL,0
2020-07-14T123224,BROWARD,100056,Available Pediatric ICU%,CLEVELAND CLINIC HOSPITAL,NA
2020-07-14T123224,BROWARD,100056,Total PediatricICU Capacity,CLEVELAND CLINIC HOSPITAL,0
2020-07-14T123224,BROWARD,100073,Adult ICU Census,HOLY CROSS HOSPITAL,38
2020-07-14T123224,BROWARD,100073,Available Adult ICU,HOLY CROSS HOSPITAL,4
2020-07-14T123224,BROWARD,100073,Available Adult ICU%,HOLY CROSS HOSPITAL,0.095238095
2020-07-14T123224,BROWARD,100073,Total AdultICU Capacity,HOLY CROSS HOSPITAL,42
2020-07-14T123224,BROWARD,100073,Pediatric ICU Census,HOLY CROSS HOSPITAL,4
2020-07-14T123224,BROWARD,100073,Available Pediatric ICU,HOLY CROSS HOSPITAL,8
2020-07-14T123224,BROWARD,100073,Available Pediatric ICU%,HOLY CROSS HOSPITAL,0.666666667
2020-07-14T123224,BROWARD,100073,Total PediatricICU Capacity,HOLY CROSS HOSPITAL,12
2020-07-14T123224,BROWARD,100086,Adult ICU Census,BROWARD HEALTH NORTH,30
2020-07-14T123224,BROWARD,100086,Available Adult ICU,BROWARD HEALTH NORTH,1
2020-07-14T123224,BROWARD,100086,Available Adult ICU%,BROWARD HEALTH NORTH,0.032258065
2020-07-14T123224,BROWARD,100086,Total AdultICU Capacity,BROWARD HEALTH NORTH,31
2020-07-14T123224,BROWARD,100086,Pediatric ICU Census,BROWARD HEALTH NORTH,0
2020-07-14T123224,BROWARD,100086,Available Pediatric ICU,BROWARD HEALTH NORTH,0
2020-07-14T123224,BROWARD,100086,Available Pediatric ICU%,BROWARD HEALTH NORTH,NA
2020-07-14T123224,BROWARD,100086,Total PediatricICU Capacity,BROWARD HEALTH NORTH,0
2020-07-14T123224,BROWARD,100120,Adult ICU Census,KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE,7
2020-07-14T123224,BROWARD,100120,Available Adult ICU,KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE,1
2020-07-14T123224,BROWARD,100120,Available Adult ICU%,KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE,0.125
2020-07-14T123224,BROWARD,100120,Total AdultICU Capacity,KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE,8
2020-07-14T123224,BROWARD,100120,Pediatric ICU Census,KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE,0
2020-07-14T123224,BROWARD,100120,Available Pediatric ICU,KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE,0
2020-07-14T123224,BROWARD,100120,Available Pediatric ICU%,KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE,NA
2020-07-14T123224,BROWARD,100120,Total PediatricICU Capacity,KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE,0
2020-07-14T123224,BROWARD,100167,Adult ICU Census,PLANTATION GENERAL HOSPITAL,17
2020-07-14T123224,BROWARD,100167,Available Adult ICU,PLANTATION GENERAL HOSPITAL,3
2020-07-14T123224,BROWARD,100167,Available Adult ICU%,PLANTATION GENERAL HOSPITAL,0.15
2020-07-14T123224,BROWARD,100167,Total AdultICU Capacity,PLANTATION GENERAL HOSPITAL,20
2020-07-14T123224,BROWARD,100167,Pediatric ICU Census,PLANTATION GENERAL HOSPITAL,5
